,title,year,link,rating,votes,genre,runtime
3785,Welcoming the Soldier Boys,1899,/title/tt0243654/,,,"Short, News",
3786,The Mascots,1898,/title/tt0273797/,,,Short,
3787,Sea Scene,1896,/title/tt0203863/,4.6,5,Short,
3788,A Rural Courtship,1897,/title/tt0217016/,,,"Short, Comedy",
3789,"Officers, Troops and Passengers Boarding the Kinfauns Castle",1899,/title/tt2287282/,,,"Documentary, Short",
3790,Boys Will Be Boys,1897,/title/tt0213530/,,,"Short, Comedy",
3791,Monroe Doctrine,1896,/title/tt0229594/,5.6,5,Short,
3792,"Course de taureaux, sortie de la quadrille",1898,/title/tt1676897/,4.6,25,"Documentary, Short",
3793,Embarkation of the First Battalion Northumberland Fusiliers,1899,/title/tt2211944/,,,"Documentary, Short",
3794,Une rue à Moscou,1897,/title/tt2359423/,,,"Documentary, Short",
3795,"Pope Leo XIII Being Carried in Chair Through Upper Loggia, No. 101",1898,/title/tt0241829/,6.0,9,"Documentary, Short",
3796,The Battle of Glencoe,1899,/title/tt1931556/,,,"Short, Drama, War",
3797,S.S. Victoria Leaving Calais Harbour,1898,/title/tt2144580/,,,"Documentary, Short",
3798,Rockville Bridge and Train Crossing,1896,/title/tt2207565/,,,"Documentary, Short",
3799,Een kinderfeest op het eiland Marken,1899,/title/tt0345515/,4.2,10,"Documentary, Short",
3800,Verbena del Carmen en la ciudad de Puebla,1897,/title/tt0414644/,,,"Documentary, Short",
3801,Marines of the Atlantic Fleet,1899,/title/tt0257902/,,,"Short, News",
3802,Hockey on St. Moritz Lake,1898,/title/tt2198472/,,,"Documentary, Short",
3803,An Intrigue in the Harem,1899,/title/tt0254431/,,,Short,
3804,American and Cuban Flag,1897,/title/tt0215513/,,,Short,
3805,"Demolition of Old Railway Station, Croydon",1897,/title/tt2287691/,,,"Documentary, Short",
3806,Movimento e Ruas de Lisboa,1896,/title/tt0138630/,,,"Documentary, Short",
3807,A Volunteer Fire Company,1899,/title/tt0254859/,4.9,7,"Documentary, Short",
3808,"Spike, the Bag-Punching Dog",1897,/title/tt0220062/,,,Short,
3809,Workers Leaving Brighton Railway Station,1897,/title/tt1239412/,8.2,9,"Documentary, Short",
3810,Visite de l'épave du Maine,1898,/title/tt0224356/,6.0,15,Short,
3811,Shipping on the Thames,1898,/title/tt2184244/,,,"Documentary, Short",
3812,Coster Monger,1896,/title/tt2184145/,,,"Documentary, Short",
3813,Second Illinois Volunteers at Double Time,1898,/title/tt0237710/,,,"Documentary, Short",
3814,Steamship 'Empress of India',1899,/title/tt0262795/,,,"Documentary, Short",
3815,St. Clair Tunnel,III) (1899,/title/tt0264038/,,,"Documentary, Short",
3816,Who's Got the Red Ear?,1898,/title/tt0241060/,,,"Short, Comedy",
3817,Croquet,1899,/title/tt2212058/,,,"Documentary, Short, Sport",
3818,"Pennsylvania State Militia, Double Time",1897,/title/tt0213992/,,,"Documentary, Short",
3819,Duke of Coburg's Carriage,1897,/title/tt2347345/,,,"Documentary, Short",
3820,Messe militaire en Espagne,1899,/title/tt2282869/,,,"Documentary, Short",
3821,"Wrestling, Bareback; 3rd Cavalry",1897,/title/tt0216422/,,,"Documentary, Short",
3822,Leçon de bicyclette,I) (1897,/title/tt0222144/,6.4,32,"Short, Documentary",
3823,Country Boarders Locked Out,1898,/title/tt0241325/,,,"Short, Comedy",
3824,Visit to the Northern Photographic Works,1897,/title/tt2359433/,,,"Documentary, Short",
3825,"Dalgren Post, G.A.R.",1898,/title/tt0231420/,,,"Documentary, Short",
3826,Departure of the Prince of Wales from Ascot,1897,/title/tt2368741/,,,"Documentary, Short",
3827,Scots Grey,1899,/title/tt0243540/,,,"Documentary, Short",
3828,Im Atelier,1897,/title/tt0453718/,,,Short,
3829,Boys Bathing: Venice,1898,/title/tt0344956/,,,"Documentary, Short",
3830,"Venice, Feeding the Pigeons in St. Mark's Square",1898,/title/tt0346102/,6.4,5,"Documentary, Short",
3831,Gendarmes au vert peints,1898,/title/tt6971926/,,,Short,
3832,Arrival of Yeoman of the Guard,1899,/title/tt2370836/,,,"Documentary, Short",
3833,Place Royale,1897,/title/tt2308867/,,,"Documentary, Short",
3834,The Esplanade,1898,/title/tt2159838/,,,"Documentary, Short",
3835,Horses Ploughing,1898,/title/tt2144376/,,,"Documentary, Short",
3836,A Brighton Fire Drill,1899,/title/tt2270618/,,,"Documentary, Short",
3837,The Early Morning Attack,1899,/title/tt0254291/,,,"Short, War",
3838,Libération des territoriaux,1896,/title/tt0000090/,4.2,12,"Documentary, Short",
3839,"Battery A, Light Artillery, U.S. Army",1897,/title/tt0215551/,,,"Short, Documentary",
3840,Panorama of Table Bay,1899,/title/tt2304546/,,,"Documentary, Short",
3841,Why He Resigned from the Lodge,1899,/title/tt0243660/,,,"Short, Comedy",
3842,Ludgate Circus,1897,/title/tt2345629/,,,"Documentary, Short",
3843,The Death of Nelson,1897,/title/tt0230130/,,,Short,
3844,Am Tage der Fahnen-Weihe,1897,/title/tt0453592/,,,"Documentary, Short",
3845,Le Président Félix Faure aux courses,1897,/title/tt2313257/,,,"Documentary, Short",
3846,Feeding Pelicans at the Zoo,1896,/title/tt2238781/,,,"Documentary, Short",
3847,Boxeurs en tonneaux,1897,/title/tt1666739/,5.1,54,Short,1 min
3848,Down Exeter Incline,1898,/title/tt2159396/,,,"Documentary, Short",
3849,Des verliebten Malers Rache,1897,/title/tt0453946/,,,Short,
3850,Afternoon Tea on Board S.S. 'Doric',1898,/title/tt0231098/,,,"Documentary, Short",
3851,Gallop Past of Sydney Fire Brigade,1898,/title/tt2147872/,,,"Documentary, Short",
3852,A la pêche au pain d'épice,1899,/title/tt6975050/,,,Short,
3853,A Bucking Broncho,1898,/title/tt0219566/,4.6,18,"Documentary, Short",
3854,Second City Troop,1899,/title/tt0245422/,,,"Documentary, Short",
3855,Rough Riding,1898,/title/tt0237671/,,,"Documentary, Short",
3856,Kaffir Dance,1898,/title/tt2147032/,,,"Documentary, Short",
3857,Hampstead Heath on Bank Holiday,1896,/title/tt2241197/,,,"Documentary, Short",
3858,Targul Mosilor,I) (1897,/title/tt2317137/,,,"Documentary, Short",
3859,Lockhart's Performing Elephants,1899,/title/tt0242610/,,,"Documentary, Short",
3860,Three Cheers for Our Queen,1899,/title/tt2215824/,,,"Documentary, Short",
3861,The Sirdar's Reception at Dover,1898,/title/tt2152972/,,,"Documentary, Short",
3862,New York Naval Reserves,1898,/title/tt0236534/,,,"Documentary, Short",
3863,"Goodbye, Southampton",1898,/title/tt2147886/,,,"Documentary, Short",
3864,"Belfast, Queen's Bridge",1897,/title/tt2034626/,5.3,50,"Documentary, Short",1 min
3865,Magna Charta Island and Panorama of Houseboats,1899,/title/tt2211994/,,,"Documentary, Short",
3866,U.S. Sailors,1897,/title/tt0216311/,,,"Short, News",
3867,Magie rose,1899,/title/tt1717661/,,,Short,
3868,Elevated Railroad and Drawbridge,1899,/title/tt0243241/,,,"Documentary, Short",
3869,Opening Ceremony: Horses,1899,/title/tt2331986/,,,"Documentary, Short",
3870,The Imperial Limited,1899,/title/tt0254405/,,,"Documentary, Short",
3871,Troops Making Military Road in Front of Santiago,1898,/title/tt0229791/,4.1,62,"Short, Documentary",1 min
3872,Queen Victoria with Horse Guards,1899,/title/tt2212046/,,,"Documentary, Short",
3873,The Queen and Princess of Battenburg,1899,/title/tt2360654/,,,"Documentary, Short",
3874,Musical Ride by Ladies: Wheeling,1899,/title/tt2359066/,,,"Documentary, Short",
3875,"Girls Brigade, of Lansford, Pa.",1898,/title/tt0220488/,,,"Documentary, Short",
3876,"13th Infantry, U.S. Army, in Heavy Marching Order, Double-Time, Governors Island",1897,/title/tt0214390/,7.1,7,"Documentary, Short",
3877,Flirtation in a Boat,1898,/title/tt0335100/,,,"Short, Comedy",
3878,Queensbury Tunnel,1898,/title/tt2197326/,,,"Documentary, Short",
3879,"Interior Coney Island Club House, No. 1-4",1899,/title/tt0262497/,,,"Documentary, Short",
3880,Spaniards Evacuating,1899,/title/tt0242900/,,,"Documentary, Short",
3881,Paulus chantant 'Coquin de printemps',1897,/title/tt0223891/,5.1,8,Short,
3882,London Scottish,II) (1898,/title/tt2229292/,,,"Documentary, Short",
3883,Mr. and Mrs. Calif at Dinner,1899,/title/tt0285752/,,,"Documentary, Short",
3884,Défilé d'artillerie française,1896,/title/tt1012701/,7.0,5,"Documentary, Short",
3885,Battleships 'Marblehead' and 'Miantonomah',1897,/title/tt0218030/,,,"Documentary, Short",
3886,Cruiser 'Brooklyn',II) (1898,/title/tt0225446/,,,"Documentary, Short",
3887,Ginasti della Mediolanum,1898,/title/tt2152816/,,,"Documentary, Short",
3888,Old Glory and the Cuban Flag,II) (1898,/title/tt2151592/,,,Short,
3889,From War to Peace: First Departure of S.S. 'St. Louis' from Southampton,1898,/title/tt0345279/,,,"Documentary, Short",
3890,Uroczystosci powitania caraw Warszawie,1897,/title/tt8094998/,,,"Documentary, Short",
3891,Camerons at the Charge,1898,/title/tt2199518/,,,"Documentary, Short",
3892,Sword Versus Bayonet,1897,/title/tt2323667/,,,"Documentary, Short",
3893,County Democracy,1898,/title/tt0240432/,,,Short,
3894,Colonial Troops and Cavalry,1899,/title/tt2308826/,3.8,9,"Documentary, Short",
3895,"Train Taking Water, N.Y. Central R.R.",1896,/title/tt0203997/,5.0,6,"Documentary, Short",
3896,"Pennsylvania R.R., New Brunswick",1896,/title/tt0203789/,,,"Documentary, Short",
3897,Pianka and Her Lions,1899,/title/tt0263863/,,,"Documentary, Short",
3898,Luisa Obregon y su esposo en Canarios de Cafre,1899,/title/tt2241180/,,,"Documentary, Short",
3899,You Dirty Boy,1896,/title/tt0202142/,,,Short,
3900,"Lisbon, the Fish Market",1896,/title/tt2179131/,,,"Documentary, Short",
3901,Exchange Is No Robbery,1898,/title/tt0308231/,,,"Short, Comedy",
3902,A Narrow Escape,1898,/title/tt0240751/,,,Short,
3903,Ashore and Afloat,1898,/title/tt2189374/,,,"Documentary, Short",
3904,Dance in a Turkish Harem,1899,/title/tt0242402/,,,Short,
3905,Making Love on the Beach,1898,/title/tt0239584/,,,Short,
3906,Jones Interviews His Wife,1899,/title/tt0285248/,,,"Short, Comedy",
3907,"Exercice du sabre (à la Part-Dieu, Lyon)",1896,/title/tt3195920/,5.3,14,Short,1 min
3908,"Eagle Dance, Pueblo Indians",1898,/title/tt0221142/,5.5,17,"Documentary, Short",
3909,"Washington, défilé de la garde nationale du district Colombia",1897,/title/tt1679688/,4.9,85,"Documentary, Short",1 min
3910,After Launching,1898,/title/tt0224589/,3.6,77,"Documentary, Short",
3911,"The Country Waiter; or, The Tale of a Crushed Hat",1899,/title/tt1989660/,,,"Short, Comedy",
3912,A Cock Fight,II) (1899,/title/tt0243826/,,,"Documentary, Short, Sport",
3913,Review of First Rhode Island Volunteers,1899,/title/tt0243526/,,,"Documentary, Short",
3914,Waterfall in the Catskills,1897,/title/tt0217886/,4.2,98,"Documentary, Short",
3915,Kaffir War Dances and Sports,1898,/title/tt2144876/,,,"Documentary, Short",
3916,Ciclisti e cavalieri a Milano,1899,/title/tt2240736/,,,"Documentary, Short",
3917,March of the Clans,1898,/title/tt2184256/,,,"Documentary, Short",
3918,Native Daughters,1898,/title/tt0226203/,3.2,56,"Documentary, Short",
3919,Hungarian Cavalry Charge,1897,/title/tt0219824/,7.0,5,"Documentary, Short",
3920,The Clarence House Lawn Party,1897,/title/tt0217321/,,,"Short, News",
3921,Coaling Vessel by Natives,1899,/title/tt2289444/,,,"Documentary, Short",
3922,Battleship 'Indiana',II) (1898,/title/tt0225160/,,,"Documentary, Short, War",
3923,Jones' Return from a Masquerade,1899,/title/tt0285249/,,,"Short, Comedy",
3924,The Kiss,1898,/title/tt2199602/,,,"Documentary, Short",
3925,Reading Flyer,1897,/title/tt0214051/,6.2,5,"Documentary, Short",
3926,Spanish Sailors on the 'St. Louis',1898,/title/tt0237768/,,,"Documentary, Short",
3927,A Happy Family,1899,/title/tt1999072/,,,"Short, Comedy",
3928,"Fête du jubilée de la reine d'Angleterre, le cortège: La reine",1897,/title/tt1740499/,5.1,47,"Documentary, Short",1 min
3929,Shoulder Exercises,1899,/title/tt2223276/,,,"Documentary, Short",
3930,The Christmas Tree Party,1897,/title/tt0218104/,,,"Short, Family",
3931,Baby Feeding a Kitten,1899,/title/tt0250230/,,,Short,
3932,Anderson Zouaves,1898,/title/tt0231139/,,,"Documentary, Short",
3933,Une cour de ferme,1897,/title/tt0224324/,5.4,7,Short,
3934,The Shamrock After the Launch,1899,/title/tt2214028/,,,"Documentary, Short",
3935,Rushing the Growler,1898,/title/tt0237676/,,,Short,
3936,Moulin Rouge Dancers,I) (1898,/title/tt0228610/,4.5,8,Short,
3937,A Good Story,1897,/title/tt0205097/,5.3,6,"Comedy, Short",
3938,The Monkey's Feast,1896,/title/tt0203696/,5.6,9,Short,
3939,"Pope Leo XIII, No. 31-56",1898,/title/tt0240827/,,,"Documentary, Short",
3940,Jeffries and a Child at Play,1899,/title/tt0262526/,4.5,6,Short,
3941,Club Party and the Police,1898,/title/tt0343539/,,,"Short, Comedy",
3942,A Flock of Sheep,1899,/title/tt0243911/,,,"Documentary, Short",
3943,Кавказский танец,1898,/title/tt1441350/,,,"Documentary, Short",1 min
3944,A Camp Smithy,1899,/title/tt1666729/,4.8,62,"Documentary, Short",1 min
3945,In the Trenches,1898,/title/tt0229473/,,,"Documentary, Short",
3946,The Corsican Brothers,1898,/title/tt0000183/,6.9,12,"Short, Drama",
3947,Four Oar Races,1898,/title/tt2161668/,,,"Documentary, Short",
3948,Panorama of Cape Town,1899,/title/tt2319776/,,,"Documentary, Short",
3949,La petite Adélaïde,1897,/title/tt0216078/,,,Short,
3950,Sharkey-McCoy Fight Reproduced in 10 Rounds,1899,/title/tt0230765/,3.8,12,"Documentary, News, Sport",
3951,Hay,1898,/title/tt2147920/,,,"Documentary, Short",
3952,Landing Troops from the Roslin Castle,1899,/title/tt2288588/,,,"Documentary, Short",
3953,Пароход общества 'Кавказ и Меркурий' отправляется в плавание,1898,/title/tt1440271/,,,"Documentary, Short",1 min
3954,Farce de caserne,1898,/title/tt6971854/,,,Short,
3955,La danseuse de corde,1897,/title/tt0452189/,,,Short,
3956,March of the Cameron Men,1898,/title/tt2152830/,,,"Documentary, Short",
3957,Feeding the Seals,1899,/title/tt2333122/,,,"Documentary, Short",
3958,Hockey Match; Quebec,1898,/title/tt0225945/,,,"Short, Sport",
3959,Sussex County Cricketers,1898,/title/tt2184984/,,,"Documentary, Short, Sport",
3960,Panorama from a Steamer,1898,/title/tt2152994/,,,"Documentary, Short",
3961,Des Radfahrers Unglück,1898,/title/tt0454535/,,,Short,
3962,"'Shamrock' and 'Columbia' Yacht Race: 1st Race, No. 2",1899,/title/tt0263000/,,,"Short, News, Sport",
3963,Elephants,1899,/title/tt2228360/,,,"Documentary, Short",
3964,"Fire Department, New Haven, Conn.",1896,/title/tt0203501/,5.8,10,"Documentary, Short",
3965,Vue de l'avant d'un transatlantique par un gros temps,1899,/title/tt1977994/,5.4,64,"Documentary, Short",1 min
3966,Le musulman rigolo,1897,/title/tt0223775/,5.6,7,Short,
3967,Entrada de Uma Barca de Niterói,1899,/title/tt1735424/,,,"Documentary, Short",
3968,Charge of the French Cuirassieurs,1896,/title/tt0218093/,,,Short,
3969,Kaiser Wilhelm II. in Danzig,1897,/title/tt0453741/,,,"Short, News",
3970,Doing Her Big Brother's Tricks on the Bar,1898,/title/tt0229345/,,,Short,
3971,London Daily Mail War Express,1899,/title/tt2331956/,,,"Documentary, Short",
3972,Passengers Embarking for South Africa,1898,/title/tt2211918/,,,"Documentary, Short",
3973,Gordon Highlanders Battery Firing,1898,/title/tt2197304/,,,"Documentary, Short",
3974,H.M.S. Crescent Steaming at Full Speed,1898,/title/tt2151868/,,,"Documentary, Short",
3975,Embarquement pour la promenade,1897,/title/tt0221935/,5.1,17,"Short, Documentary",
3976,Fife Light Horse,1898,/title/tt2144518/,,,"Documentary, Short",
3977,The Lord Mayor's Show,III) (1896,/title/tt2262261/,,,"Documentary, Short",
3978,The Oxford and Cambridge Boat Race,1898,/title/tt2159896/,,,"Documentary, Short, Sport",
3979,Fortalezas e Navios de Guerra na Baía de Guanabara,1898,/title/tt1735432/,,,"Documentary, Short",
3980,"Carrare, train sortant d'un tunnel",1897,/title/tt1741504/,5.2,41,"Documentary, Short",1 min
3981,"Major-General Nelson A. Miles, and Staff, in the Peace Jubilee Parade",1898,/title/tt0240703/,,,"Short, News",
3982,Worcester Street,1898,/title/tt2185678/,,,"Documentary, Short",
3983,Facing the Storming Party,1899,/title/tt2269512/,,,"Documentary, Short",
3984,"Projectile from Ten Inch Disappearing Gun Striking Water, Sandy Hook",1897,/title/tt0215085/,3.8,6,"Documentary, Short",
3985,Third Pennsylvania Volunteers,1898,/title/tt0240976/,,,"Documentary, Short",
3986,Launch,II) (1899,/title/tt2334340/,,,"Documentary, Short",
3987,Surprising a Picket,1899,/title/tt1981079/,4.0,9,"Short, Drama, War",
3988,Corrida de toros el 18 de octubre,1896,/title/tt2194535/,,,"Documentary, Short",
3989,M.H. Pope Leo in a Chair,1898,/title/tt0240695/,6.1,14,"Documentary, Short",
3990,"Theatre Road, Yokohama",1898,/title/tt0229769/,5.8,6,"Documentary, Short",
3991,Inundatile de la Galati,I) (1897,/title/tt2325747/,,,"Documentary, Short",
3992,Liebigs Fleischextrakt,1897,/title/tt7874452/,,,Short,
3993,Sortie d'une noce à l'église,1896,/title/tt3186726/,5.0,128,Short,1 min
3994,Stapellauf S.M.S. Kreuzer Hertha,1897,/title/tt0453913/,,,"Documentary, Short",
3995,Récréation à la Martinière,1896,/title/tt0222336/,4.7,199,"Documentary, Short",1 min
3996,Antwerpen: Aankomst per boot,1897,/title/tt0258419/,,,"Documentary, Short",
3997,Tender Approaching the Oceanic,1899,/title/tt2228140/,,,"Documentary, Short",
3998,Scots Guards Having Dinner at Cape Town Docks,1899,/title/tt2319790/,,,"Documentary, Short",
3999,The Derby: Coaches,1899,/title/tt2199526/,,,"Documentary, Short",
4000,Frank Gould's Dogs,1899,/title/tt0243267/,,,"Documentary, Short",
4001,Three Mile Cycle Match,1898,/title/tt2161716/,,,"Documentary, Short, Sport",
4002,Under Blankets,1899,/title/tt2270638/,,,"Documentary, Short",
4003,The Bibulous Clothier,1899,/title/tt0246461/,,,"Short, Comedy",
4004,In Fighting Trim,1899,/title/tt0254417/,,,"Documentary, Short",
4005,L'Imperatore di Germania a Roma,1898,/title/tt2198608/,,,"Documentary, Short",
4006,R.M.S. Tantallon Castle Entering the Channel,1899,/title/tt2332488/,,,"Documentary, Short",
4007,High Steppers in Harness,1899,/title/tt0243961/,,,"Documentary, Short",
4008,Procession of Floats,1898,/title/tt0226339/,3.4,48,"Documentary, Short",
4009,En la playa de San Sebastian,1896,/title/tt2188739/,,,"Documentary, Short",
4010,Panorama of Plymouth Harbour,1898,/title/tt2375399/,,,"Documentary, Short",
4011,Little Egypt,III) (1897,/title/tt2332699/,,,Short,
4012,Gymnastic Exercises by Sutherland Rifle Volunteers,1899,/title/tt2358798/,,,"Documentary, Short",
4013,Salida de empleados de una fabrica,1899,/title/tt0383614/,,,"Documentary, Short",
4014,Skirt Dance,1898,/title/tt0344347/,,,Short,
4015,International Collegiate Games: 110 Yards Hurdle Race,1899,/title/tt0254428/,,,"Documentary, Short, Sport",
4016,Queen Victoria's Diamond Jubilee Procession,V) (1897,/title/tt2332757/,5.0,6,"Documentary, Short",
4017,L'arrivo di un treno alla stazione di Milano,1899,/title/tt2211742/,,,"Documentary, Short",
4018,Scaphandrier,1896,/title/tt1663938/,5.5,90,"Documentary, Short",1 min
4019,Umbrella Brigade,1897,/title/tt0216320/,,,"Documentary, Short",
4020,Queen Victoria's Diamond Jubilee Procession,III) (1897,/title/tt2308881/,,,"Documentary, Short",
4021,A Surprise Party,1897,/title/tt2287619/,,,Short,
